movieId,title,genres,imdbId,tmdbId,title_clean,combined
1374,Star Trek II: The Wrath of Khan (1982),Action|Adventure|Sci-Fi|Thriller,84726,154.0,star trek ii the wrath of khan,star trek ii the wrath of khan Action|Adventure|Sci-Fi|Thriller
1375,Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,88170,157.0,star trek iii the search for spock,star trek iii the search for spock Action|Adventure|Sci-Fi
1376,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,92007,168.0,star trek iv the voyage home,star trek iv the voyage home Adventure|Comedy|Sci-Fi
1377,Batman Returns (1992),Action|Crime,103776,364.0,batman returns,batman returns Action|Crime
1378,Young Guns (1988),Action|Comedy|Western,96487,11967.0,young guns,young guns Action|Comedy|Western
1379,Young Guns II (1990),Action|Western,100994,9086.0,young guns ii,young guns ii Action|Western
1380,Grease (1978),Comedy|Musical|Romance,77631,621.0,grease,grease Comedy|Musical|Romance
1381,Grease 2 (1982),Comedy|Musical|Romance,84021,9037.0,grease 2,grease 2 Comedy|Musical|Romance
1382,Marked for Death (1990),Action|Drama,100114,10173.0,marked for death,marked for death Action|Drama
1385,Under Siege (1992),Action|Drama|Thriller,105690,8845.0,under siege,under siege Action|Drama|Thriller
1387,Jaws (1975),Action|Horror,73195,578.0,jaws,jaws Action|Horror
1388,Jaws 2 (1978),Horror|Thriller,77766,579.0,jaws 2,jaws 2 Horror|Thriller
1389,Jaws 3-D (1983),Action|Horror,85750,17692.0,jaws 3 d,jaws 3 d Action|Horror
1390,My Fellow Americans (1996),Comedy,117119,17795.0,my fellow americans,my fellow americans Comedy
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,116996,75.0,mars attacks,mars attacks Action|Comedy|Sci-Fi
1392,Citizen Ruth (1996),Comedy|Drama,115906,13891.0,citizen ruth,citizen ruth Comedy|Drama
1393,Jerry Maguire (1996),Drama|Romance,116695,9390.0,jerry maguire,jerry maguire Drama|Romance
1394,Raising Arizona (1987),Comedy,93822,378.0,raising arizona,raising arizona Comedy
1395,Tin Men (1987),Comedy|Drama,94155,10896.0,tin men,tin men Comedy|Drama
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,105435,2322.0,sneakers,sneakers Action|Comedy|Crime|Drama|Sci-Fi
1397,Bastard Out of Carolina (1996),Drama,115633,41240.0,bastard out of carolina,bastard out of carolina Drama
1398,In Love and War (1996),Romance|War,116621,26949.0,in love and war,in love and war Romance|War
1399,Marvin's Room (1996),Drama,116999,9819.0,marvin s room,marvin s room Drama
1401,Ghosts of Mississippi (1996),Drama,116410,31908.0,ghosts of mississippi,ghosts of mississippi Drama
1405,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,115641,3179.0,beavis and butt head do america,beavis and butt head do america Adventure|Animation|Comedy|Crime
1406,La Cérémonie (1995),Crime|Drama|Mystery|Thriller,112769,1802.0,la c r monie,la c r monie Crime|Drama|Mystery|Thriller
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,117571,4232.0,scream,scream Comedy|Horror|Mystery|Thriller
1408,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,104691,9361.0,last of the mohicans the,last of the mohicans the Action|Romance|War|Western
1409,Michael (1996),Comedy|Drama|Fantasy|Romance,117038,2928.0,michael,michael Comedy|Drama|Fantasy|Romance
1411,Hamlet (1996),Crime|Drama|Romance,116477,10549.0,hamlet,hamlet Crime|Drama|Romance
1412,Some Mother's Son (1996),Drama,117690,58102.0,some mother s son,some mother s son Drama
1413,"Whole Wide World, The (1996)",Drama,118163,18451.0,whole wide world the,whole wide world the Drama
1414,Mother (1996),Comedy,117091,27265.0,mother,mother Comedy
1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,118100,49935.0,thieves,thieves Crime|Drama|Romance
1416,Evita (1996),Drama|Musical,116250,8818.0,evita,evita Drama|Musical
1417,"Portrait of a Lady, The (1996)",Drama,117364,36758.0,portrait of a lady the,portrait of a lady the Drama
1419,Walkabout (1971),Adventure|Drama,67959,36040.0,walkabout,walkabout Adventure|Drama
1422,Murder at 1600 (1997),Crime|Drama|Mystery|Thriller,119731,9415.0,murder at 1600,murder at 1600 Crime|Drama|Mystery|Thriller
1423,Hearts and Minds (1996),Drama,116506,55146.0,hearts and minds,hearts and minds Drama
1425,Fierce Creatures (1997),Comedy,119115,12145.0,fierce creatures,fierce creatures Comedy
1426,Zeus and Roxanne (1997),Children,120550,42424.0,zeus and roxanne,zeus and roxanne Children
1427,Turbulence (1997),Action|Thriller,120390,34314.0,turbulence,turbulence Action|Thriller
1428,Angel Baby (1995),Drama,112362,2892.0,angel baby,angel baby Drama
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,116704,9404.0,first strike,first strike Action|Adventure|Comedy|Thriller
1430,Underworld (1996),Comedy|Thriller,120414,85242.0,underworld,underworld Comedy|Thriller
1431,Beverly Hills Ninja (1997),Action|Comedy,118708,9622.0,beverly hills ninja,beverly hills ninja Action|Comedy
1432,Metro (1997),Action|Comedy|Crime|Drama|Thriller,119664,8860.0,metro,metro Action|Comedy|Crime|Drama|Thriller
1437,"Cement Garden, The (1993)",Drama,106535,14832.0,cement garden the,cement garden the Drama
1438,Dante's Peak (1997),Action|Thriller,118928,9619.0,dante s peak,dante s peak Action|Thriller
1439,Meet Wally Sparks (1997),Comedy,119644,40506.0,meet wally sparks,meet wally sparks Comedy
1440,Amos & Andrew (1993),Comedy,106266,31000.0,amos andrew,amos andrew Comedy
1441,Benny & Joon (1993),Comedy|Romance,106387,4104.0,benny joon,benny joon Comedy|Romance
1442,Prefontaine (1997),Drama,119937,26306.0,prefontaine,prefontaine Drama
1445,McHale's Navy (1997),Comedy|War,119640,14908.0,mchale s navy,mchale s navy Comedy|War
1446,Kolya (Kolja) (1996),Comedy|Drama,116790,784.0,kolya,kolya Comedy|Drama
1447,Gridlock'd (1997),Crime,119225,12489.0,gridlock d,gridlock d Crime
1449,Waiting for Guffman (1996),Comedy,118111,16448.0,waiting for guffman,waiting for guffman Comedy
1453,"Beautician and the Beast, The (1997)",Comedy|Romance,118691,17894.0,beautician and the beast the,beautician and the beast the Comedy|Romance
1454,SubUrbia (1997),Comedy|Drama,120238,28059.0,suburbia,suburbia Comedy|Drama
1456,"Pest, The (1997)",Comedy,119887,17949.0,pest the,pest the Comedy
1457,Fools Rush In (1997),Comedy|Drama|Romance,119141,1968.0,fools rush in,fools rush in Comedy|Drama|Romance
1458,Touch (1997),Drama|Fantasy|Romance,120357,61563.0,touch,touch Drama|Fantasy|Romance
1459,Absolute Power (1997),Mystery|Thriller,118548,66.0,absolute power,absolute power Mystery|Thriller
1460,That Darn Cat (1997),Children|Comedy|Mystery,120317,20735.0,that darn cat,that darn cat Children|Comedy|Mystery
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),Comedy,120434,11419.0,vegas vacation,vegas vacation Comedy
1464,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,116922,638.0,lost highway,lost highway Crime|Drama|Fantasy|Film-Noir|Mystery|Romance
1465,Rosewood (1997),Action|Drama,120036,25624.0,rosewood,rosewood Action|Drama
1466,Donnie Brasco (1997),Crime|Drama,119008,9366.0,donnie brasco,donnie brasco Crime|Drama
1468,Booty Call (1997),Comedy|Romance,118750,21915.0,booty call,booty call Comedy|Romance
1473,Best Men (1997),Action|Comedy|Crime|Drama,118702,19952.0,best men,best men Action|Comedy|Crime|Drama
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,119432,9446.0,jungle2jungle,jungle2jungle Children|Comedy
1475,Kama Sutra: A Tale of Love (1996),Romance,116743,28005.0,kama sutra a tale of love,kama sutra a tale of love Romance
1476,Private Parts (1997),Comedy|Drama,119951,9403.0,private parts,private parts Comedy|Drama
1477,Love Jones (1997),Romance,119572,27322.0,love jones,love jones Romance
1479,"Saint, The (1997)",Action|Romance|Sci-Fi|Thriller,120053,10003.0,saint the,saint the Action|Romance|Sci-Fi|Thriller
1480,Smilla's Sense of Snow (1997),Drama|Thriller,120152,9311.0,smilla s sense of snow,smilla s sense of snow Drama|Thriller
1483,Crash (1996),Drama|Thriller,115964,884.0,crash,crash Drama|Thriller
1484,"Daytrippers, The (1996)",Comedy|Drama|Mystery|Romance,116041,49806.0,daytrippers the,daytrippers the Comedy|Drama|Mystery|Romance
1485,Liar Liar (1997),Comedy,119528,1624.0,liar liar,liar liar Comedy
1487,Selena (1997),Drama|Musical,120094,16052.0,selena,selena Drama|Musical
1488,"Devil's Own, The (1997)",Action|Drama|Thriller,118972,4477.0,devil s own the,devil s own the Action|Drama|Thriller
1489,Cats Don't Dance (1997),Animation|Children|Musical,118829,24662.0,cats don t dance,cats don t dance Animation|Children|Musical
1490,B*A*P*S (1997),Comedy,118663,18423.0,b a p s,b a p s Comedy
1493,Love and Other Catastrophes (1996),Romance,116931,76996.0,love and other catastrophes,love and other catastrophes Romance
1495,Turbo: A Power Rangers Movie (1997),Action|Adventure|Children,120389,6499.0,turbo a power rangers movie,turbo a power rangers movie Action|Adventure|Children
1496,Anna Karenina (1997),Drama|Romance,118623,50512.0,anna karenina,anna karenina Drama|Romance
1497,Double Team (1997),Action,119013,9405.0,double team,double team Action
1498,Inventing the Abbotts (1997),Drama|Romance,119381,12723.0,inventing the abbotts,inventing the abbotts Drama|Romance
1499,Anaconda (1997),Action|Adventure|Thriller,118615,9360.0,anaconda,anaconda Action|Adventure|Thriller
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,119229,9434.0,grosse pointe blank,grosse pointe blank Comedy|Crime|Romance
1502,Kissed (1996),Drama|Romance,116783,21626.0,kissed,kissed Drama|Romance
1503,8 Heads in a Duffel Bag (1997),Comedy,118541,13982.0,8 heads in a duffel bag,8 heads in a duffel bag Comedy
1507,Paradise Road (1997),Drama|War,119859,77223.0,paradise road,paradise road Drama|War
1513,Romy and Michele's High School Reunion (1997),Comedy,120032,9611.0,romy and michele s high school reunion,romy and michele s high school reunion Comedy
1514,Temptress Moon (Feng Yue) (1996),Romance,116295,47694.0,temptress moon,temptress moon Romance
1515,Volcano (1997),Action|Drama|Thriller,120461,10357.0,volcano,volcano Action|Drama|Thriller
1516,Children of the Revolution (1996),Comedy,115886,9977.0,children of the revolution,children of the revolution Comedy
1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,118655,816.0,austin powers international man of mystery,austin powers international man of mystery Action|Adventure|Comedy
1518,Breakdown (1997),Action|Thriller,118771,2163.0,breakdown,breakdown Action|Thriller
1519,Broken English (1996),Drama,115760,124680.0,broken english,broken english Drama
1526,Fathers' Day (1997),Comedy,119109,12499.0,fathers day,fathers day Comedy
1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,119116,18.0,fifth element the,fifth element the Action|Adventure|Comedy|Sci-Fi
1529,Nowhere (1997),Comedy|Drama,119809,1811.0,nowhere,nowhere Comedy|Drama
1533,"Promise, The (La promesse) (1996)",Drama,117398,105045.0,promise the,promise the Drama
1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,117615,11239.0,shall we dance,shall we dance Comedy|Drama|Romance
1541,Addicted to Love (1997),Comedy|Romance,118556,2058.0,addicted to love,addicted to love Comedy|Romance
1542,Brassed Off (1996),Comedy|Drama|Romance,115744,9450.0,brassed off,brassed off Comedy|Drama|Romance
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,119567,330.0,lost world jurassic park the,lost world jurassic park the Action|Adventure|Sci-Fi|Thriller
1545,Ponette (1996),Drama,117359,38523.0,ponette,ponette Drama
1546,Schizopolis (1996),Comedy,117561,16375.0,schizopolis,schizopolis Comedy
1547,Shiloh (1997),Children|Drama,120118,33660.0,shiloh,shiloh Children|Drama
1549,Rough Magic (1995),Drama|Romance,114303,45671.0,rough magic,rough magic Drama|Romance
1550,Trial and Error (1997),Comedy|Romance,120373,17770.0,trial and error,trial and error Comedy|Romance
1551,Buddy (1997),Adventure|Children|Drama,118787,15170.0,buddy,buddy Adventure|Children|Drama
1552,Con Air (1997),Action|Adventure|Thriller,118880,1701.0,con air,con air Action|Adventure|Thriller
1554,"Pillow Book, The (1996)",Drama|Romance,114134,26422.0,pillow book the,pillow book the Drama|Romance
1556,Speed 2: Cruise Control (1997),Action|Romance|Thriller,120179,1639.0,speed 2 cruise control,speed 2 cruise control Action|Romance|Thriller
1562,Batman & Robin (1997),Action|Adventure|Fantasy|Thriller,118688,415.0,batman robin,batman robin Action|Adventure|Fantasy|Thriller
1564,For Roseanna (Roseanna's Grave) (1997),Comedy|Drama|Romance,120034,65889.0,for roseanna,for roseanna Comedy|Drama|Romance
1565,Head Above Water (1996),Comedy|Thriller,116502,11103.0,head above water,head above water Comedy|Thriller
1566,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,119282,11970.0,hercules,hercules Adventure|Animation|Children|Comedy|Musical
1569,My Best Friend's Wedding (1997),Comedy|Romance,119738,8874.0,my best friend s wedding,my best friend s wedding Comedy|Romance
1571,When the Cat's Away (Chacun cherche son chat) (1996),Comedy|Romance,115856,11956.0,when the cat s away,when the cat s away Comedy|Romance
1572,"Contempt (Mépris, Le) (1963)",Drama,57345,266.0,contempt,contempt Drama
1573,Face/Off (1997),Action|Crime|Drama|Thriller,119094,754.0,face off,face off Action|Crime|Drama|Thriller
1574,Fall (1997),Romance,119098,37567.0,fall,fall Romance
1580,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,119654,607.0,men in black,men in black Action|Comedy|Sci-Fi
1581,Out to Sea (1997),Comedy,119848,18080.0,out to sea,out to sea Comedy
1582,Wild America (1997),Adventure|Children,120512,38225.0,wild america,wild america Adventure|Children
1583,"Simple Wish, A (1997)",Children|Fantasy,120133,17834.0,simple wish a,simple wish a Children|Fantasy
1584,Contact (1997),Drama|Sci-Fi,118884,686.0,contact,contact Drama|Sci-Fi
1585,Love Serenade (1996),Comedy,116930,65046.0,love serenade,love serenade Comedy
1586,G.I. Jane (1997),Action|Drama,119173,4421.0,g i jane,g i jane Action|Drama
1587,Conan the Barbarian (1982),Action|Adventure|Fantasy,82198,9387.0,conan the barbarian,conan the barbarian Action|Adventure|Fantasy
1588,George of the Jungle (1997),Children|Comedy,119190,10603.0,george of the jungle,george of the jungle Children|Comedy
1589,Cop Land (1997),Action|Crime|Drama|Thriller,118887,2142.0,cop land,cop land Action|Crime|Drama|Thriller
1590,Event Horizon (1997),Horror|Sci-Fi|Thriller,119081,8413.0,event horizon,event horizon Horror|Sci-Fi|Thriller
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,120177,10336.0,spawn,spawn Action|Adventure|Sci-Fi|Thriller
1592,Air Bud (1997),Children|Comedy,118570,20737.0,air bud,air bud Children|Comedy
1593,Picture Perfect (1997),Comedy|Romance,119896,9413.0,picture perfect,picture perfect Comedy|Romance
1594,In the Company of Men (1997),Comedy|Drama,119361,14585.0,in the company of men,in the company of men Comedy|Drama
1596,Career Girls (1997),Drama,118818,49462.0,career girls,career girls Drama
1597,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,118883,8834.0,conspiracy theory,conspiracy theory Drama|Mystery|Romance|Thriller
1598,Desperate Measures (1998),Crime|Drama|Thriller,118966,9458.0,desperate measures,desperate measures Crime|Drama|Thriller
1599,Steel (1997),Action,120207,8854.0,steel,steel Action
1600,She's So Lovely (1997),Drama|Romance,120112,38295.0,she s so lovely,she s so lovely Drama|Romance
1601,Hoodlum (1997),Crime|Drama|Film-Noir,119311,22073.0,hoodlum,hoodlum Crime|Drama|Film-Noir
1602,Leave It to Beaver (1997),Comedy,119509,37244.0,leave it to beaver,leave it to beaver Comedy
1603,Mimic (1997),Horror|Sci-Fi|Thriller,119675,4961.0,mimic,mimic Horror|Sci-Fi|Thriller
1604,Money Talks (1997),Action|Comedy,119695,9416.0,money talks,money talks Action|Comedy
1605,Excess Baggage (1997),Adventure|Romance,119086,26180.0,excess baggage,excess baggage Adventure|Romance
1606,Kull the Conqueror (1997),Action|Adventure,119484,17832.0,kull the conqueror,kull the conqueror Action|Adventure
1608,Air Force One (1997),Action|Thriller,118571,9772.0,air force one,air force one Action|Thriller
1609,187 (One Eight Seven) (1997),Drama|Thriller,118531,6072.0,187,187 Drama|Thriller
1610,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,99810,1669.0,hunt for red october the,hunt for red october the Action|Adventure|Thriller
1611,My Own Private Idaho (1991),Drama|Romance,102494,468.0,my own private idaho,my own private idaho Drama|Romance
1612,"Kiss Me, Guido (1997)",Comedy,119465,32519.0,kiss me guido,kiss me guido Comedy
1613,Star Maps (1997),Drama,120197,108401.0,star maps,star maps Drama
1614,In & Out (1997),Comedy,119360,10806.0,in out,in out Comedy
1615,"Edge, The (1997)",Adventure|Drama,119051,9433.0,edge the,edge the Adventure|Drama
1616,"Peacemaker, The (1997)",Action|Thriller|War,119874,6623.0,peacemaker the,peacemaker the Action|Thriller|War
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,119488,2118.0,l a confidential,l a confidential Crime|Film-Noir|Mystery|Thriller
